SHOT_ID,HUMAN PLAYER POSITION (X) metres,HUMAN PLAYER POSITION (Y) metres,INITITAL VELOCITY OF SHUTTELCOCK(m/s),INITIAL SHUTTELCOCK FIRING ANGLE (DEGREE),SHUTTELCOCK SLANT ANGLE TO SIDELINE(DEGREE),SHUTTLECOCK POSITIION IN AIR(X ) metres,SHUTTLECOCK POSITIION IN AIR(Y) metres,SHUTTLECOCK POSITIION IN AIR(Z) metres
28800036,4,1,70,70,37,9.275106373,4.975077772,2.042683545
28800037,4,1,70,70,37,9.324279335,5.012132256,1.466743852
28800038,4,1,70,70,37,9.370258817,5.046780282,0.860855926
28800039,4,1,70,70,37,9.412091247,5.078303278,0.230275214
28900001,4,1,70,70,38,4.238881569,1.186634736,2.238492912
28900002,4,1,70,70,38,4.467341007,1.365126812,2.836190061
28900003,4,1,70,70,38,4.695050556,1.543033009,3.394857835
28900004,4,1,70,70,38,4.916669615,1.716180794,3.915577489
28900005,4,1,70,70,38,5.133187274,1.885342929,4.396811107
28900006,4,1,70,70,38,5.344277676,2.050264826,4.838933121
28900007,4,1,70,70,38,5.549124729,2.210308885,5.247404216
28900008,4,1,70,70,38,5.751854102,2.36869843,5.613898938
28900009,4,1,70,70,38,5.94508703,2.519668539,5.942737632
28900010,4,1,70,70,38,6.135361959,2.668327606,6.240486418
28900011,4,1,70,70,38,6.321092112,2.813435905,6.496078006
28900012,4,1,70,70,38,6.500777916,2.953821841,6.717890711
28900013,4,1,70,70,38,6.676221281,3.09089322,6.903766665
28900014,4,1,70,70,38,6.846265919,3.223746652,7.054919305
28900015,4,1,70,70,38,7.012475117,3.353603509,7.167982362
28900016,4,1,70,70,38,7.171674764,3.477983905,7.250679627
28900017,4,1,70,70,38,7.323784415,3.596824989,7.294931695
28900018,4,1,70,70,38,7.472294922,3.712854114,7.306963836
28900019,4,1,70,70,38,7.616682401,3.825661976,7.283869246
28900020,4,1,70,70,38,7.754232835,3.933128153,7.228996292
28900021,4,1,70,70,38,7.889770786,4.039022006,7.13871796
28900022,4,1,70,70,38,8.0193985,4.140298276,7.014988198
28900023,4,1,70,70,38,8.140823355,4.235165769,6.860582573
28900024,4,1,70,70,38,8.258673231,4.327240184,6.674251926
28900025,4,1,70,70,38,8.374063144,4.417392664,6.457069265
28900026,4,1,70,70,38,8.481084335,4.501006782,6.207509586
28900027,4,1,70,70,38,8.5814483,4.579419705,5.926112216
28900028,4,1,70,70,38,8.680903701,4.657122781,5.613300362
28900029,4,1,70,70,38,8.773408156,4.729395182,5.270831101
28900030,4,1,70,70,38,8.861002455,4.797831348,4.896681119
28900031,4,1,70,70,38,8.941215751,4.860500844,4.493956577
28900032,4,1,70,70,38,9.020422077,4.922383607,4.061469005
28900033,4,1,70,70,38,9.090446098,4.977092369,3.601585663
28900034,4,1,70,70,38,9.157579375,5.029542634,3.109066756
28900035,4,1,70,70,38,9.22080049,5.078936382,2.588951445
28900036,4,1,70,70,38,9.275152402,5.12140075,2.041218667
28900037,4,1,70,70,38,9.325882839,5.161035711,1.464897838
28900038,4,1,70,70,38,9.373003888,5.197850709,0.86201318
28900039,4,1,70,70,38,9.414647142,5.230385985,0.230235224
29000001,4,1,70,70,39,4.237286847,1.1921511,2.237257006
29000002,4,1,70,70,39,4.468008743,1.378986008,2.837861068
29000003,4,1,70,70,39,4.696206476,1.563776888,3.397327759
29000004,4,1,70,70,39,4.914506614,1.740552855,3.917437338
29000005,4,1,70,70,39,5.132650821,1.91720255,4.397215145
29000006,4,1,70,70,39,5.343596206,2.088022755,4.839871589
29000007,4,1,70,70,39,5.548803479,2.254196328,5.248212845
29000008,4,1,70,70,39,5.751115439,2.418025322,5.611538361
29000009,4,1,70,70,39,5.946377453,2.576145384,5.945982017
29000010,4,1,70,70,39,6.135173627,2.729029511,6.238599906
29000011,4,1,70,70,39,6.321898512,2.880236342,6.496196679
29000012,4,1,70,70,39,6.502613865,3.026576749,6.718007501
29000013,4,1,70,70,39,6.677057556,3.167838465,6.90517913
29000014,4,1,70,70,39,6.847237322,3.305647322,7.0535312
29000015,4,1,70,70,39,7.010601114,3.437936713,7.169505897
29000016,4,1,70,70,39,7.169372999,3.56650765,7.246589365
29000017,4,1,70,70,39,7.323414487,3.691247987,7.294393669
29000018,4,1,70,70,39,7.471868988,3.811464072,7.304514123
29000019,4,1,70,70,39,7.619271366,3.930828164,7.283440239
29000020,4,1,70,70,39,7.755442193,4.041097125,7.225404453
29000021,4,1,70,70,39,7.889767753,4.149871819,7.137435901
29000022,4,1,70,70,39,8.018150158,4.253833841,7.016663117
29000023,4,1,70,70,39,8.144378618,4.356051632,6.860980168
29000024,4,1,70,70,39,8.261500824,4.450895325,6.677486652
29000025,4,1,70,70,39,8.373230291,4.541372063,6.458676711
29000026,4,1,70,70,39,8.481041754,4.628676064,6.207031395
29000027,4,1,70,70,39,8.584686529,4.712605949,5.925023649
29000028,4,1,70,70,39,8.679242271,4.789175679,5.61463813
29000029,4,1,70,70,39,8.775260822,4.866929968,5.270371877
29000030,4,1,70,70,39,8.860913802,4.936290384,4.8969422
29000031,4,1,70,70,39,8.943053648,5.002805919,4.494409321
29000032,4,1,70,70,39,9.018748549,5.064102441,4.062210927
29000033,4,1,70,70,39,9.089681097,5.121542487,3.601238632
29000034,4,1,70,70,39,9.156798159,5.175892812,3.110111181
29000035,4,1,70,70,39,9.21857235,5.225916565,2.589745699
29000036,4,1,70,70,39,9.276391148,5.272737304,2.041733215
29000037,4,1,70,70,39,9.326215367,5.313084161,1.464973913
29000038,4,1,70,70,39,9.374031205,5.351804664,0.859064995
29000039,4,1,70,70,39,9.414688938,5.384728647,0.230275631
29100001,4,1,70,70,40,4.236716248,1.198628516,2.238229152
29100002,4,1,70,70,40,4.469575596,1.39402071,2.83621858
29100003,4,1,70,70,40,4.694455524,1.582717374,3.393845764
29100004,4,1,70,70,40,4.917154506,1.769584008,3.915471096
29100005,4,1,70,70,40,5.131754983,1.949655189,4.396999678
29100006,4,1,70,70,40,5.343656518,2.127461689,4.84030162
29100007,4,1,70,70,40,5.549147547,2.299889135,5.246285637
29100008,4,1,70,70,40,5.750288279,2.46866625,5.611749342
29100009,4,1,70,70,40,5.946464415,2.633277573,5.944777634
29100010,4,1,70,70,40,6.136712152,2.792914379,6.238367747
29100011,4,1,70,70,40,6.321222042,2.947736559,6.496521598
29100012,4,1,70,70,40,6.501705534,3.099180191,6.719353968
29100013,4,1,70,70,40,6.676975275,3.246248966,6.903240074
29100014,4,1,70,70,40,6.844432475,3.386762241,7.052456651
29100015,4,1,70,70,40,7.010329444,3.525966326,7.166745324
29100016,4,1,70,70,40,7.169669831,3.659668786,7.248495509
29100017,4,1,70,70,40,7.325641473,3.790544534,7.293020616
29100018,4,1,70,70,40,7.47175003,3.91314417,7.304988537
29100019,4,1,70,70,40,7.617160394,4.035157953,7.284320569
29100020,4,1,70,70,40,7.757592255,4.152994275,7.22730493
29100021,4,1,70,70,40,7.890016325,4.264111264,7.136569118
29100022,4,1,70,70,40,8.019257957,4.372557869,7.016044992
29100023,4,1,70,70,40,8.142969327,4.476364034,6.86070777
29100024,4,1,70,70,40,8.260441383,4.574934793,6.675843012
29100025,4,1,70,70,40,8.372416809,4.668893332,6.458164044
29100026,4,1,70,70,40,8.480943689,4.759958197,6.206634479
29100027,4,1,70,70,40,8.580512382,4.843506251,5.926900022
29100028,4,1,70,70,40,8.6814444,4.92819827,5.611402028
29100029,4,1,70,70,40,8.773690348,5.00560181,5.271450165
29100030,4,1,70,70,40,8.861413163,5.079209992,4.897516344
29100031,4,1,70,70,40,8.942455238,5.147212367,4.495795294
29100032,4,1,70,70,40,9.020781076,5.212935549,4.063505467
29100033,4,1,70,70,40,9.092160072,5.272829638,3.601965691
29100034,4,1,70,70,40,9.157462827,5.327625156,3.110101573
29100035,4,1,70,70,40,9.219380441,5.379580203,2.588964157
29100036,4,1,70,70,40,9.273902287,5.425329464,2.041585499
29100037,4,1,70,70,40,9.326558759,5.46951349,1.466332576
29100038,4,1,70,70,40,9.374454634,5.509702901,0.862656635
29100039,4,1,70,70,40,9.413956274,5.542848713,0.230103882
29200001,4,2,70,70,0,4.236586617,2.0,2.236869935
29200002,4,2,70,70,0,4.468183026,2.0,2.836789241
29200003,4,2,70,70,0,4.693801849,2.0,3.39391104
29200004,4,2,70,70,0,4.917056661,2.0,3.915350984
29200005,4,2,70,70,0,5.132883612,2.0,4.396829402
29200006,4,2,70,70,0,5.344030438,2.0,4.840643016
29200007,4,2,70,70,0,5.549841565,2.0,5.244887304
29200008,4,2,70,70,0,5.749474126,2.0,5.613393278
29200009,4,2,70,70,0,5.946519152,2.0,5.945550893
29200010,4,2,70,70,0,6.136466016,2.0,6.239160864
29200011,4,2,70,70,0,6.32243099,2.0,6.496611797
29200012,4,2,70,70,0,6.501620323,2.0,6.71544731
29200013,4,2,70,70,0,6.676057405,2.0,6.902196994
29200014,4,2,70,70,0,6.846312887,2.0,7.053534596
29200015,4,2,70,70,0,7.013152055,2.0,7.168037073
29200016,4,2,70,70,0,7.170300695,2.0,7.248183484
29200017,4,2,70,70,0,7.325874748,2.0,7.295031887
29200018,4,2,70,70,0,7.472972938,2.0,7.305408438
29200019,4,2,70,70,0,7.618060952,2.0,7.282168515
29200020,4,2,70,70,0,7.756082884,2.0,7.228052743
29200021,4,2,70,70,0,7.890938195,2.0,7.136522198
29200022,4,2,70,70,0,8.017102906,2.0,7.016641437
29200023,4,2,70,70,0,8.141191428,2.0,6.863424849
29200024,4,2,70,70,0,8.261187298,2.0,6.675124681
29200025,4,2,70,70,0,8.371372958,2.0,6.456144463
29200026,4,2,70,70,0,8.480096308,2.0,6.208063687
29200027,4,2,70,70,0,8.582323032,2.0,5.925317924
29200028,4,2,70,70,0,8.68188089,2.0,5.612083038
29200029,4,2,70,70,0,8.774090068,2.0,5.270462683
29200030,4,2,70,70,0,8.861352604,2.0,4.898590809
29200031,4,2,70,70,0,8.943429097,2.0,4.496045426
29200032,4,2,70,70,0,9.021223699,2.0,4.063091544
29200033,4,2,70,70,0,9.091839112,2.0,3.599669197
29200034,4,2,70,70,0,9.156590814,2.0,3.108593061
29200035,4,2,70,70,0,9.219858039,2.0,2.589747099
29200036,4,2,70,70,0,9.273940065,2.0,2.043102066
29200037,4,2,70,70,0,9.326654807,2.0,1.466500478
29200038,4,2,70,70,0,9.373362794,2.0,0.859896802
29200039,4,2,70,70,0,9.415483012,2.0,0.230795867
29300001,4,2,70,70,1,4.2357127,2.00411438,2.236947817
29300002,4,2,70,70,1,4.469602947,2.00819695,2.837355002
29300003,4,2,70,70,1,4.695385106,2.012137992,3.395371199
29300004,4,2,70,70,1,4.916982665,2.016005992,3.916271214
29300005,4,2,70,70,1,5.131762426,2.019754987,4.397090534
29300006,4,2,70,70,1,5.343731324,2.023454918,4.840405206
29300007,4,2,70,70,1,5.549015307,2.027038163,5.245267449
29300008,4,2,70,70,1,5.750015445,2.030546633,5.613265213
29300009,4,2,70,70,1,5.94685269,2.03398244,5.944911199
29300010,4,2,70,70,1,6.136412611,2.037291221,6.238929659
29300011,4,2,70,70,1,6.321191416,2.040516547,6.495255397
29300012,4,2,70,70,1,6.500628004,2.043648624,6.719273024
29300013,4,2,70,70,1,6.676294181,2.046714889,6.903042459
29300014,4,2,70,70,1,6.846513349,2.049686075,7.053920097
29300015,4,2,70,70,1,7.010696242,2.052551898,7.168193055
29300016,4,2,70,70,1,7.172659936,2.055378985,7.249181957
29300017,4,2,70,70,1,7.324074653,2.058021939,7.295317009
29300018,4,2,70,70,1,7.473839224,2.060636089,7.306351342
29300019,4,2,70,70,1,7.617464044,2.06314307,7.282721346
29300020,4,2,70,70,1,7.756086407,2.065562732,7.225689
29300021,4,2,70,70,1,7.887893015,2.067863425,7.139698425
29300022,4,2,70,70,1,8.016721182,2.070112129,7.016213186
29300023,4,2,70,70,1,8.141612618,2.072292117,6.863784602
29300024,4,2,70,70,1,8.261063858,2.074377146,6.675332617
29300025,4,2,70,70,1,8.368743646,2.076256704,6.456746347
29300026,4,2,70,70,1,8.481591574,2.078226472,6.207659692
29300027,4,2,70,70,1,8.583531458,2.080005839,5.926121413
29300028,4,2,70,70,1,8.682169902,2.08172758,5.61434387
29300029,4,2,70,70,1,8.77597895,2.083365023,5.271146756
29300030,4,2,70,70,1,8.861286698,2.084854075,4.897522024
29300031,4,2,70,70,1,8.942909475,2.086278806,4.494447307
29300032,4,2,70,70,1,9.021105172,2.087643717,4.061418565
29300033,4,2,70,70,1,9.090259338,2.088850807,3.600837993
29300034,4,2,70,70,1,9.157010875,2.09001596,3.109822751
29300035,4,2,70,70,1,9.218613018,2.091091229,2.591302043
29300036,4,2,70,70,1,9.273849806,2.092055391,2.041735969
29300037,4,2,70,70,1,9.327838089,2.09299776,1.465923345
29300038,4,2,70,70,1,9.373068586,2.093787261,0.861087332
29300039,4,2,70,70,1,9.412512077,2.09447575,0.231270929
29400001,4,2,70,70,2,4.236731485,2.008266846,2.236568279
29400002,4,2,70,70,2,4.468456168,2.01635885,2.835613441
29400003,4,2,70,70,2,4.694038667,2.024236364,3.39432812
29400004,4,2,70,70,2,4.916540811,2.03200631,3.915293994
29400005,4,2,70,70,2,5.132983879,2.039564669,4.397235293
29400006,4,2,70,70,2,5.342956376,2.04689707,4.841286442
29400007,4,2,70,70,2,5.549107741,2.054096034,5.247271444
29400008,4,2,70,70,2,5.75189604,2.061177558,5.615727454
29400009,4,2,70,70,2,5.944498816,2.067903395,5.94607792
29400010,4,2,70,70,2,6.135089554,2.07455897,6.240349522
29400011,4,2,70,70,2,6.321127492,2.081055558,6.496631897
29400012,4,2,70,70,2,6.498693418,2.087256297,6.718669959
29400013,4,2,70,70,2,6.676591201,2.093468624,6.903154125
29400014,4,2,70,70,2,6.845684527,2.099373493,7.053262378
29400015,4,2,70,70,2,7.009494283,2.105093856,7.167225258
29400016,4,2,70,70,2,7.170208805,2.110706131,7.247900942
29400017,4,2,70,70,2,7.324882396,2.116107452,7.29353297
29400018,4,2,70,70,2,7.474070381,2.121317211,7.30542605
29400019,4,2,70,70,2,7.617495604,2.12632573,7.284227739
29400020,4,2,70,70,2,7.756527974,2.131180847,7.227417873
29400021,4,2,70,70,2,7.890967873,2.135875592,7.139069124
29400022,4,2,70,70,2,8.019157513,2.140352073,7.015728322
29400023,4,2,70,70,2,8.141189726,2.144613532,6.860457379
29400024,4,2,70,70,2,8.26066522,2.148785708,6.673879843
29400025,4,2,70,70,2,8.37170647,2.152663354,6.458205557
29400026,4,2,70,70,2,8.482544375,2.156533899,6.205933808
29400027,4,2,70,70,2,8.583162926,2.160047576,5.923646751
29400028,4,2,70,70,2,8.681742086,2.163490036,5.612953602
29400029,4,2,70,70,2,8.772424753,2.166656745,5.270718074
29400030,4,2,70,70,2,8.862910468,2.169816576,4.896933237
29400031,4,2,70,70,2,8.943413628,2.172627808,4.495725853
29400032,4,2,70,70,2,9.019589563,2.17528793,4.061891408
29400033,4,2,70,70,2,9.090898037,2.177778077,3.600706527
29400034,4,2,70,70,2,9.1571786,2.180092645,3.109147683
29400035,4,2,70,70,2,9.220061261,2.182288556,2.588339663
29400036,4,2,70,70,2,9.27544868,2.184222727,2.041048927
29400037,4,2,70,70,2,9.325608055,2.185974331,1.46530097
29400038,4,2,70,70,2,9.372174484,2.187600467,0.862092657
29400039,4,2,70,70,2,9.412693105,2.189015408,0.231286913
29500001,4,2,70,70,3,4.237954018,2.012470642,2.237442677
29500002,4,2,70,70,3,4.469251855,2.024592448,2.837088775
29500003,4,2,70,70,3,4.695294322,2.036438831,3.39431049
29500004,4,2,70,70,3,4.917338935,2.048075696,3.916143496
29500005,4,2,70,70,3,5.132218735,2.05933707,4.398795163
29500006,4,2,70,70,3,5.343957663,2.070433837,4.840350477
29500007,4,2,70,70,3,5.54959832,2.081211007,5.245686653
29500008,4,2,70,70,3,5.749704983,2.091698153,5.61442977
29500009,4,2,70,70,3,5.944749619,2.101920009,5.945189694
29500010,4,2,70,70,3,6.136745551,2.111982089,6.240298206
29500011,4,2,70,70,3,6.319884568,2.121579998,6.497414761
29500012,4,2,70,70,3,6.501515829,2.131098889,6.717350194
29500013,4,2,70,70,3,6.675154011,2.140198881,6.900722139
29500014,4,2,70,70,3,6.846416395,2.149174362,7.05497799
29500015,4,2,70,70,3,7.011847643,2.157844247,7.167221841
29500016,4,2,70,70,3,7.170110362,2.166138444,7.249844946
29500017,4,2,70,70,3,7.323133806,2.174158063,7.294959949
29500018,4,2,70,70,3,7.475312488,2.18213341,7.305052898
29500019,4,2,70,70,3,7.617339769,2.189576744,7.282371364
29500020,4,2,70,70,3,7.756383335,2.196863709,7.22898056
29500021,4,2,70,70,3,7.890211259,2.203877333,7.138163721
29500022,4,2,70,70,3,8.018287266,2.210589512,7.013919644
29500023,4,2,70,70,3,8.14163302,2.217053789,6.861807772
29500024,4,2,70,70,3,8.260356094,2.223275802,6.676138078
29500025,4,2,70,70,3,8.372933863,2.229175753,6.454429008
29500026,4,2,70,70,3,8.481768694,2.234879545,6.207290833
29500027,4,2,70,70,3,8.583672086,2.240220075,5.928369138
29500028,4,2,70,70,3,8.680462723,2.245292657,5.613341462
29500029,4,2,70,70,3,8.773520309,2.250169599,5.270355406
29500030,4,2,70,70,3,8.86065598,2.254736186,4.897704537
29500031,4,2,70,70,3,8.941798551,2.258988688,4.494216154
29500032,4,2,70,70,3,9.019818771,2.263077554,4.062233363
29500033,4,2,70,70,3,9.091911821,2.266855791,3.60145179
29500034,4,2,70,70,3,9.156443615,2.270237759,3.108140391
29500035,4,2,70,70,3,9.218755185,2.27350337,2.591278893
29500036,4,2,70,70,3,9.275499821,2.27647723,2.041147332
29500037,4,2,70,70,3,9.325588967,2.279102291,1.465980421
29500038,4,2,70,70,3,9.372670039,2.281569706,0.861950055
29500039,4,2,70,70,3,9.413183409,2.283692921,0.2316396
29600001,4,2,70,70,4,4.238205267,2.016656935,2.2385715
29600002,4,2,70,70,4,4.468779209,2.032780236,2.835804996
29600003,4,2,70,70,4,4.693745433,2.048511406,3.395536991
29600004,4,2,70,70,4,4.915866081,2.064043595,3.916106783
29600005,4,2,70,70,4,5.134139307,2.079306746,4.39655319
29600006,4,2,70,70,4,5.345057568,2.094055588,4.841083112
29600007,4,2,70,70,4,5.548925528,2.108311424,5.247127565
29600008,4,2,70,70,4,5.750061401,2.122376215,5.615661754
29600009,4,2,70,70,4,5.944344219,2.135961793,5.946019462
29600010,4,2,70,70,4,6.138502954,2.149538694,6.238856754
29600011,4,2,70,70,4,6.32221994,2.162385437,6.49517543
29600012,4,2,70,70,4,6.50164213,2.174931859,6.718581233
29600013,4,2,70,70,4,6.675226855,2.187070085,6.904280519
29600014,4,2,70,70,4,6.845747812,2.198994072,7.054250356
29600015,4,2,70,70,4,7.010265089,2.210498241,7.167262822
29600016,4,2,70,70,4,7.170079793,2.221673574,7.249500418
29600017,4,2,70,70,4,7.323589068,2.232407988,7.293978557
29600018,4,2,70,70,4,7.473535833,2.242893287,7.306209355
29600019,4,2,70,70,4,7.618335685,2.253018679,7.283426669
29600020,4,2,70,70,4,7.754845981,2.262564409,7.22810229
29600021,4,2,70,70,4,7.889825813,2.272003118,7.140221787
29600022,4,2,70,70,4,8.01871016,2.28101559,7.016017007
29600023,4,2,70,70,4,8.143194549,2.289720386,6.860927496
29600024,4,2,70,70,4,8.260260417,2.297906429,6.674575607
29600025,4,2,70,70,4,8.372328081,2.305742963,6.457631547
29600026,4,2,70,70,4,8.481235628,2.313358521,6.205611554
29600027,4,2,70,70,4,8.582416084,2.320433748,5.925170713
29600028,4,2,70,70,4,8.681985991,2.327396354,5.612764752
29600029,4,2,70,70,4,8.771972409,2.333688817,5.269928722
29600030,4,2,70,70,4,8.861560235,2.339953408,4.897496829
29600031,4,2,70,70,4,8.943797363,2.345703988,4.495021414
29600032,4,2,70,70,4,9.020936508,2.351098083,4.062428191
29600033,4,2,70,70,4,9.092204174,2.356081604,3.598813389
29600034,4,2,70,70,4,9.160328987,2.360845355,3.109418897
29600035,4,2,70,70,4,9.219078248,2.364953503,2.589650048
29600036,4,2,70,70,4,9.276041152,2.368936737,2.04269205
29600037,4,2,70,70,4,9.325337456,2.372383871,1.46635619
29600038,4,2,70,70,4,9.374762053,2.375839975,0.861014781
29600039,4,2,70,70,4,9.412885845,2.378505851,0.228631184
29700001,4,2,70,70,5,4.238372768,2.020854915,2.236280186
29700002,4,2,70,70,5,4.468465795,2.040985446,2.837859481
29700003,4,2,70,70,5,4.695259983,2.060827367,3.393982724
29700004,4,2,70,70,5,4.915570495,2.080102039,3.917150796
29700005,4,2,70,70,5,5.133724536,2.099188044,4.396023488
29700006,4,2,70,70,5,5.342512864,2.117454656,4.840859013
29700007,4,2,70,70,5,5.550560746,2.135656487,5.245324343
29700008,4,2,70,70,5,5.750754036,2.153171131,5.61537415
29700009,4,2,70,70,5,5.944425131,2.170115156,5.945580447
29700010,4,2,70,70,5,6.137264429,2.186986408,6.238757247
29700011,4,2,70,70,5,6.322314094,2.203176156,6.496384338
29700012,4,2,70,70,5,6.499753451,2.218700089,6.716151324
29700013,4,2,70,70,5,6.67342219,2.233894134,6.903744877
29700014,4,2,70,70,5,6.844062714,2.248823246,7.052604074
29700015,4,2,70,70,5,7.011375693,2.263461235,7.168265517
29700016,4,2,70,70,5,7.169943008,2.277334077,7.249595268
29700017,4,2,70,70,5,7.323025825,2.290727088,7.294251158
29700018,4,2,70,70,5,7.472551772,2.303808914,7.305513427
29700019,4,2,70,70,5,7.617024176,2.316448611,7.283191167
29700020,4,2,70,70,5,7.756880118,2.328684421,7.226373315
29700021,4,2,70,70,5,7.890252619,2.340353002,7.137914426
29700022,4,2,70,70,5,8.019058652,2.35162207,7.015331927
29700023,4,2,70,70,5,8.141469938,2.36233167,6.861494946
29700024,4,2,70,70,5,8.261134492,2.372800962,6.674248273
29700025,4,2,70,70,5,8.374342308,2.382705362,6.457865544
29700026,4,2,70,70,5,8.479988939,2.391948245,6.205144652
29700027,4,2,70,70,5,8.584911467,2.401127777,5.924910947
29700028,4,2,70,70,5,8.681359017,2.409565844,5.61243356
29700029,4,2,70,70,5,8.772086617,2.41750348,5.271097594
29700030,4,2,70,70,5,8.860488781,2.425237668,4.897440675
29700031,4,2,70,70,5,8.942606622,2.432422048,4.493790304
29700032,4,2,70,70,5,9.019851018,2.439180057,4.063643609
29700033,4,2,70,70,5,9.09080948,2.445388118,3.602388053
29700034,4,2,70,70,5,9.158660021,2.451324271,3.111166321
29700035,4,2,70,70,5,9.218905781,2.456595092,2.590285644
29700036,4,2,70,70,5,9.274312687,2.461442568,2.041473344
29700037,4,2,70,70,5,9.327692476,2.466112694,1.464006757
29700038,4,2,70,70,5,9.371025486,2.469903842,0.861750722
29700039,4,2,70,70,5,9.412173582,2.473503833,0.230126219
29800001,4,2,70,70,6,4.238258842,2.025042013,2.239161251
29800002,4,2,70,70,6,4.468929372,2.049286463,2.838769312
29800003,4,2,70,70,6,4.695626876,2.073113331,3.395796017
29800004,4,2,70,70,6,4.915159591,2.096187149,3.914328226
29800005,4,2,70,70,6,5.131905312,2.118968042,4.398611925
